,concept,language,word,ID,cc
1574,mountain,BALEAR_CATALAN,munta53,1574,mountain:0
1585,mountain,GASCON,munta5o,1585,mountain:0
1603,mountain,PIEMONTESE_VERCELLESE,muNta5a,1603,mountain:0
1604,mountain,PORTUGUESE,mota5a,1604,mountain:0
1599,mountain,OCCITAN_ARANESE,muna5o,1599,mountain:0
1606,mountain,ROMANIAN,munte,1606,mountain:0
1610,mountain,ROMANSH_SURMIRAN,munto53,1610,mountain:0
1609,mountain,ROMANSH_GRISHUN,munto53,1609,mountain:0
1605,mountain,ROMAGNOL_RAVENNATE,mownt,1605,mountain:0
1608,mountain,ROMANIAN_MEGLENO,munti,1608,mountain:0
1584,mountain,GALICIAN,monta5a,1584,mountain:0
1573,mountain,ASTURIAN,monte,1573,mountain:0
1593,mountain,LOMBARD_BERGAMO,monta5a,1593,mountain:0
1571,mountain,ARAGONESE,mon,1571,mountain:0
1580,mountain,EMILIANO_FERRARESE,munta5a,1580,mountain:0
1616,mountain,SICILIAN_UnnamedInSource,munta5a,1616,mountain:0
1587,mountain,ITALIAN_GROSSETO_TUSCAN,monata5a,1587,mountain:0
1588,mountain,JUDEO_ESPAGNOL,monta5a,1588,mountain:0
1589,mountain,LANGUEDOCIEN,munta5o,1589,mountain:0
1591,mountain,LIGURIAN_RAPALLO,munta5a,1591,mountain:0
1618,mountain,TURIA_AROMANIAN,muni,1618,mountain:0
1619,mountain,VALENCIAN,munta5a,1619,mountain:0
1615,mountain,SARDINIAN_LOGUDARESE,monte,1615,mountain:0
1572,mountain,ARPITAN,mota5i,1572,mountain:0
1595,mountain,NEAPOLITAN_CALABRESE,munta53,1595,mountain:0
1596,mountain,NONES,mon,1596,mountain:0
1600,mountain,PIEMONTESE_BARBANIA,muNta5a,1600,mountain:0
1601,mountain,PIEMONTESE_CARMAGNOLA,muNta5a,1601,mountain:0
1602,mountain,PIEMONTESE_LANZO_TORINESE,muNta5a,1602,mountain:0
1620,mountain,VLACH,mundi,1620,mountain:0
1614,mountain,SARDINIAN_CAMPIDANESE,monti,1614,mountain:0
1613,mountain,SARDINIAN,munta5a,1613,mountain:0
1586,mountain,ITALIAN,monta5a,1586,mountain:0
1594,mountain,LOMBARD_PLESIO,munta5a,1594,mountain:0
1592,mountain,LIGURIAN_STELLA,briku,1592,mountain:1
1590,mountain,LIGURIAN_GENOESE,briku,1590,mountain:1
1598,mountain,NONES_GARDENESE,kr3p,1598,mountain:2
1597,mountain,NONES_FASSANO,krepa,1597,mountain:2
1607,mountain,ROMANIAN_2,colina,1607,mountain:3
1611,mountain,ROMANSH_SURSILVAN,kuolm,1611,mountain:4
1570,mountain,SANSKRIT,p3rv3t3h,1570,mountain:5
1617,mountain,SPANISH,sero,1617,mountain:5
1124,name,CATALAN,nom,1124,name:0
1125,name,CATALAN_2,nom,1125,name:0
1126,name,CORSICAN,nomu,1126,name:0
1127,name,DALMATIAN,nam,1127,name:0
1128,name,EMILIANO_CARPIGIANO,nom,1128,name:0
1129,name,EMILIANO_FERRARESE,nom,1129,name:0
1130,name,EMILIANO_REGGIANO,nom,1130,name:0
1133,name,GALICIAN,nome,1133,name:0
1135,name,ITALIAN,nome,1135,name:0
1136,name,ITALIAN_GROSSETO_TUSCAN,nome,1136,name:0
1139,name,LIGURIAN_GENOESE,nume,1139,name:0
1160,name,ROMANSH_SURSILVAN,num,1160,name:0
1153,name,PORTUGUESE,nom3,1153,name:0
1163,name,SARDINIAN_CAMPIDANESE,nomini,1163,name:0
1152,name,PIEMONTESE_VERCELLESE,nom,1152,name:0
1167,name,VALENCIAN,nom,1167,name:0
1161,name,ROMANSH_VALLADER,nom,1161,name:0
1165,name,SICILIAN_UnnamedInSource,nomi,1165,name:0
1168,name,VLACH,numa,1168,name:0
1166,name,SPANISH,nombre,1166,name:0
1123,name,BALEAR_CATALAN,nom,1123,name:0
1122,name,ASTURIAN,nome,1122,name:0
1131,name,FRENCH,no,1131,name:0
1120,name,ARAGONESE,nombre,1120,name:0
1121,name,ARPITAN,no,1121,name:0
1146,name,NONES_FASSANO,inom,1146,name:0
1154,name,ROMAGNOL_RAVENNATE,nom,1154,name:0
1143,name,LOMBARD_PLESIO,nom,1143,name:0
1144,name,NEAPOLITAN_CALABRESE,nom3,1144,name:0
1145,name,NONES,nom,1145,name:0
1150,name,PIEMONTESE_CARMAGNOLA,nom,1150,name:0
1148,name,OCCITAN_ARANESE,nom,1148,name:0
1149,name,PIEMONTESE_BARBANIA,nom,1149,name:0
1141,name,LIGURIAN_STELLA,nume,1141,name:0
1151,name,PIEMONTESE_LANZO_TORINESE,nom,1151,name:0
1142,name,LOMBARD_BERGAMO,nom,1142,name:0
1156,name,ROMANIAN_2,nume,1156,name:0
1155,name,ROMANIAN,nume,1155,name:0
1159,name,ROMANSH_SURMIRAN,nom,1159,name:0
1137,name,JUDEO_ESPAGNOL,nombre,1137,name:0
1134,name,GASCON,num,1134,name:0
1119,name,SANSKRIT,nam3,1119,name:0
1147,name,NONES_GARDENESE,inwem,1147,name:0
1158,name,ROMANSH_GRISHUN,num,1158,name:0
1157,name,ROMANIAN_MEGLENO,numi,1157,name:0
1140,name,LIGURIAN_RAPALLO,nume,1140,name:0
1138,name,LANGUEDOCIEN,nun,1138,name:1
1132,name,FRIULIAN,non,1132,name:1
1162,name,SARDINIAN,lumene,1162,name:2
1164,name,SARDINIAN_LOGUDARESE,lumene,1164,name:2
381,new,BALEAR_CATALAN,now,381,new:0
386,new,EMILIANO_FERRARESE,nov,386,new:0
382,new,CATALAN,nou,382,new:0
378,new,ARAGONESE,nuebo,378,new:0
380,new,ASTURIAN,nuevu,380,new:0
383,new,CATALAN_2,now,383,new:0
396,new,LIGURIAN_GENOESE,nEvu,396,new:0
385,new,EMILIANO_CARPIGIANO,nov,385,new:0
392,new,ITALIAN,nwovo,392,new:0
387,new,EMILIANO_REGGIANO,nov,387,new:0
377,new,SANSKRIT,n3v3,377,new:0
390,new,GALICIAN,nobo,390,new:0
391,new,GASCON,nau,391,new:0
393,new,ITALIAN_GROSSETO_TUSCAN,novo,393,new:0
394,new,JUDEO_ESPAGNOL,muevo,394,new:0
398,new,LIGURIAN_STELLA,nEvu,398,new:0
388,new,FRENCH,nuvo,388,new:0
379,new,ARPITAN,novo,379,new:0
397,new,LIGURIAN_RAPALLO,nEvu,397,new:0
412,new,ROMANIAN,nou,412,new:0
413,new,ROMANIAN_2,now,413,new:0
395,new,LANGUEDOCIEN,naw,395,new:0
418,new,ROMANSH_VALLADER,nowf,418,new:0
421,new,SARDINIAN_LOGUDARESE,novu,421,new:0
420,new,SARDINIAN_CAMPIDANESE,now,420,new:0
422,new,SICILIAN_UnnamedInSource,novu,422,new:0
423,new,SPANISH,nuevo,423,new:0
425,new,VLACH,nou,425,new:0
414,new,ROMANIAN_MEGLENO,now,414,new:0
419,new,SARDINIAN,nou,419,new:0
411,new,ROMAGNOL_RAVENNATE,no3v,411,new:0
410,new,PORTUGUESE,novu,410,new:0
408,new,PIEMONTESE_LANZO_TORINESE,nov,408,new:0
407,new,PIEMONTESE_CARMAGNOLA,now,407,new:0
406,new,PIEMONTESE_BARBANIA,nov,406,new:0
405,new,OCCITAN_ARANESE,nau,405,new:0
402,new,NONES,neo,402,new:0
401,new,NEAPOLITAN_CALABRESE,nwov3,401,new:0
424,new,VALENCIAN,now,424,new:0
417,new,ROMANSH_SURSILVAN,nief,417,new:1
415,new,ROMANSH_GRISHUN,nof,415,new:1
404,new,NONES_GARDENESE,nwef,404,new:1
389,new,FRIULIAN,5ouf,389,new:1
416,new,ROMANSH_SURMIRAN,nof,416,new:1
399,new,LOMBARD_BERGAMO,nof,399,new:1
384,new,DALMATIAN,nuf,384,new:1
403,new,NONES_FASSANO,nef,403,new:1
409,new,PIEMONTESE_VERCELLESE,nof,409,new:1
400,new,LOMBARD_PLESIO,nof,400,new:1
881,night,FRENCH,nui,881,night:0
918,night,VLACH,napte,918,night:0
904,night,ROMAGNOL_RAVENNATE,nota,904,night:0
905,night,ROMANIAN,noapte,905,night:0
906,night,ROMANIAN_2,noapte,906,night:0
907,night,ROMANIAN_MEGLENO,noapti,907,night:0
912,night,SARDINIAN,note,912,night:0
914,night,SARDINIAN_LOGUDARESE,note,914,night:0
915,night,SICILIAN_UnnamedInSource,noti,915,night:0
916,night,SPANISH,noCe,916,night:0
894,night,NEAPOLITAN_CALABRESE,not3,894,night:0
913,night,SARDINIAN_CAMPIDANESE,noti,913,night:0
890,night,LIGURIAN_RAPALLO,nEte,890,night:0
889,night,LIGURIAN_GENOESE,nEte,889,night:0
887,night,JUDEO_ESPAGNOL,noCe,887,night:0
886,night,ITALIAN_GROSSETO_TUSCAN,note,886,night:0
885,night,ITALIAN,notte,885,night:0
869,night,SANSKRIT,n3kt3m,869,night:0
883,night,GALICIAN,noite,883,night:0
872,night,ASTURIAN,nueCe,872,night:0
903,night,PORTUGUESE,noyt3,903,night:0
876,night,CORSICAN,noti,876,night:0
891,night,LIGURIAN_STELLA,nECe,891,night:0
884,night,GASCON,nwoyt,884,night:1
888,night,LANGUEDOCIEN,5oC,888,night:1
874,night,CATALAN,nit,874,night:1
875,night,CATALAN_2,nit,875,night:1
877,night,DALMATIAN,nuat,877,night:1
878,night,EMILIANO_CARPIGIANO,not,878,night:1
879,night,EMILIANO_FERRARESE,not,879,night:1
880,night,EMILIANO_REGGIANO,not,880,night:1
882,night,FRIULIAN,5ot,882,night:1
901,night,PIEMONTESE_LANZO_TORINESE,noyt,901,night:1
873,night,BALEAR_CATALAN,nit,873,night:1
892,night,LOMBARD_BERGAMO,noC,892,night:1
893,night,LOMBARD_PLESIO,noC,893,night:1
895,night,NONES,not,895,night:1
917,night,VALENCIAN,nit,917,night:1
911,night,ROMANSH_VALLADER,not,911,night:1
910,night,ROMANSH_SURSILVAN,noC,910,night:1
909,night,ROMANSH_SURMIRAN,noT,909,night:1
908,night,ROMANSH_GRISHUN,noT,908,night:1
902,night,PIEMONTESE_VERCELLESE,noC,902,night:1
900,night,PIEMONTESE_CARMAGNOLA,noyt,900,night:1
899,night,PIEMONTESE_BARBANIA,noyt,899,night:1
870,night,ARAGONESE,nueit,870,night:1
896,night,NONES_FASSANO,net,896,night:1
897,night,NONES_GARDENESE,nwet,897,night:1
898,night,OCCITAN_ARANESE,ne,898,night:2
871,night,ARPITAN,nE,871,night:2
1170,nose,ARAGONESE,nari8,1170,nose:0
1169,nose,SANSKRIT,nasika,1169,nose:0
1199,nose,PIEMONTESE_BARBANIA,nas,1199,nose:0
1179,nose,EMILIANO_FERRARESE,nas,1179,nose:0
1180,nose,EMILIANO_REGGIANO,nEs,1180,nose:0
1178,nose,EMILIANO_CARPIGIANO,nEz,1178,nose:0
1182,nose,FRIULIAN,nas,1182,nose:0
1181,nose,FRENCH,ne,1181,nose:0
1184,nose,GASCON,nas,1184,nose:0
1197,nose,NONES_GARDENESE,nEs,1197,nose:0
1196,nose,NONES_FASSANO,nEs,1196,nose:0
1190,nose,LIGURIAN_RAPALLO,nazu,1190,nose:0
1194,nose,NEAPOLITAN_CALABRESE,nas3,1194,nose:0
1193,nose,LOMBARD_PLESIO,nas,1193,nose:0
1192,nose,LOMBARD_BERGAMO,nas,1192,nose:0
1191,nose,LIGURIAN_STELLA,nazu,1191,nose:0
1183,nose,GALICIAN,nari8,1183,nose:0
1171,nose,ARPITAN,na,1171,nose:0
1189,nose,LIGURIAN_GENOESE,nazu,1189,nose:0
1177,nose,DALMATIAN,nuos,1177,nose:0
1187,nose,JUDEO_ESPAGNOL,nariz,1187,nose:0
1186,nose,ITALIAN_GROSSETO_TUSCAN,naso,1186,nose:0
1185,nose,ITALIAN,naso,1185,nose:0
1195,nose,NONES,nas,1195,nose:0
1172,nose,ASTURIAN,nari8es,1172,nose:0
1204,nose,ROMAGNOL_RAVENNATE,ne3z,1204,nose:0
1174,nose,CATALAN,nas,1174,nose:0
1202,nose,PIEMONTESE_VERCELLESE,nas,1202,nose:0
1209,nose,ROMANSH_SURMIRAN,nas,1209,nose:0
1203,nose,PORTUGUESE,nariS,1203,nose:0
1205,nose,ROMANIAN,nas,1205,nose:0
1206,nose,ROMANIAN_2,nas,1206,nose:0
1173,nose,BALEAR_CATALAN,nas,1173,nose:0
1208,nose,ROMANSH_GRISHUN,nas,1208,nose:0
1214,nose,SARDINIAN_LOGUDARESE,nasu,1214,nose:0
1211,nose,ROMANSH_VALLADER,nas,1211,nose:0
1212,nose,SARDINIAN,nasu,1212,nose:0
1213,nose,SARDINIAN_CAMPIDANESE,nazu,1213,nose:0
1207,nose,ROMANIAN_MEGLENO,nas,1207,nose:0
1216,nose,SPANISH,naris,1216,nose:0
1217,nose,TURIA_AROMANIAN,nari,1217,nose:0
1218,nose,VALENCIAN,nas,1218,nose:0
1201,nose,PIEMONTESE_LANZO_TORINESE,nas,1201,nose:0
1210,nose,ROMANSH_SURSILVAN,nas,1210,nose:0
1200,nose,PIEMONTESE_CARMAGNOLA,nas,1200,nose:0
1188,nose,LANGUEDOCIEN,nas,1188,nose:0
1198,nose,OCCITAN_ARANESE,nas,1198,nose:0
1176,nose,CORSICAN,nasu,1176,nose:0
1175,nose,CATALAN_2,nas,1175,nose:0
1215,nose,SICILIAN_UnnamedInSource,naska,1215,nose:0
1775,one,ARAGONESE,un,1775,one:0
1794,one,LIGURIAN_GENOESE,uN,1794,one:0
1804,one,PIEMONTESE_BARBANIA,uN,1804,one:0
1800,one,NONES,un,1800,one:0
1806,one,PIEMONTESE_LANZO_TORINESE,uN,1806,one:0
1823,one,VALENCIAN,uns,1823,one:0
1805,one,PIEMONTESE_CARMAGNOLA,uN,1805,one:0
1812,one,ROMANIAN_MEGLENO,un,1812,one:0
1807,one,PIEMONTESE_VERCELLESE,yuN,1807,one:0
1777,one,ASTURIAN,un,1777,one:0
1822,one,TURIA_AROMANIAN,un,1822,one:0
1778,one,BALEAR_CATALAN,uns,1778,one:0
1816,one,ROMANSH_VALLADER,un,1816,one:0
1780,one,CATALAN_2,uns,1780,one:0
1796,one,LIGURIAN_STELLA,uN,1796,one:0
1798,one,LOMBARD_PLESIO,vuN,1798,one:0
1801,one,NONES_FASSANO,uN,1801,one:0
1795,one,LIGURIAN_RAPALLO,uN,1795,one:0
1779,one,CATALAN,un,1779,one:0
1802,one,NONES_GARDENESE,uN,1802,one:0
1787,one,FRIULIAN,uN,1787,one:0
1785,one,EMILIANO_REGGIANO,un,1785,one:0
1784,one,EMILIANO_FERRARESE,un,1784,one:0
1788,one,GALICIAN,un,1788,one:0
1783,one,EMILIANO_CARPIGIANO,un,1783,one:0
1782,one,DALMATIAN,yoin,1782,one:0
1776,one,ARPITAN,yo,1776,one:1
1792,one,JUDEO_ESPAGNOL,uno,1792,one:2
1791,one,ITALIAN_GROSSETO_TUSCAN,uno,1791,one:2
1799,one,NEAPOLITAN_CALABRESE,un3,1799,one:2
1810,one,ROMANIAN,unu,1810,one:2
1811,one,ROMANIAN_2,unu,1811,one:2
1817,one,SARDINIAN,unu,1817,one:2
1821,one,SPANISH,uno,1821,one:2
1824,one,VLACH,unu,1824,one:2
1790,one,ITALIAN,uno,1790,one:2
1820,one,SICILIAN_UnnamedInSource,unu,1820,one:2
1819,one,SARDINIAN_LOGUDARESE,unu,1819,one:2
1781,one,CORSICAN,unu,1781,one:2
1818,one,SARDINIAN_CAMPIDANESE,unu,1818,one:2
1786,one,FRENCH,oe,1786,one:3
1789,one,GASCON,i,1789,one:4
1793,one,LANGUEDOCIEN,i,1793,one:4
1797,one,LOMBARD_BERGAMO,u,1797,one:5
1808,one,PORTUGUESE,u,1808,one:5
1815,one,ROMANSH_SURSILVAN,in,1815,one:6
1803,one,OCCITAN_ARANESE,iN,1803,one:6
1813,one,ROMANSH_GRISHUN,en,1813,one:6
1814,one,ROMANSH_SURMIRAN,en,1814,one:6
1809,one,ROMAGNOL_RAVENNATE,own,1809,one:7
1774,one,SANSKRIT,ek3h,1774,one:7
770,path,ARAGONESE,kamin,770,path:0
771,path,ARPITAN,Sami,771,path:0
818,path,VALENCIAN,kami,818,path:0
773,path,BALEAR_CATALAN,k3mi,773,path:0
772,path,ASTURIAN,kamin,772,path:0
784,path,GASCON,kami,784,path:0
788,path,LANGUEDOCIEN,kami,788,path:0
787,path,JUDEO_ESPAGNOL,kamino,787,path:0
774,path,CATALAN,k3mi,774,path:0
775,path,CATALAN_2,k3mi,775,path:0
793,path,LOMBARD_PLESIO,Strada,793,path:1
791,path,LIGURIAN_STELLA,Stro,791,path:1
790,path,LIGURIAN_RAPALLO,strada,790,path:1
789,path,LIGURIAN_GENOESE,strada,789,path:1
778,path,EMILIANO_CARPIGIANO,strEda,778,path:1
782,path,FRIULIAN,stradE,782,path:1
783,path,GALICIAN,Estrada,783,path:1
776,path,CORSICAN,Strada,776,path:1
780,path,EMILIANO_REGGIANO,strEda,780,path:1
779,path,EMILIANO_FERRARESE,strada,779,path:1
800,path,PIEMONTESE_CARMAGNOLA,stra,800,path:1
792,path,LOMBARD_BERGAMO,strada,792,path:1
812,path,SARDINIAN,istrada,812,path:1
786,path,ITALIAN_GROSSETO_TUSCAN,strada,786,path:1
804,path,ROMAGNOL_RAVENNATE,stre3,804,path:1
810,path,ROMANSH_SURSILVAN,sEnd3,810,path:1
795,path,NONES,strada,795,path:1
796,path,NONES_FASSANO,StrEda,796,path:1
794,path,NEAPOLITAN_CALABRESE,strat3,794,path:1
816,path,SPANISH,senda,816,path:1
797,path,NONES_GARDENESE,StrEda,797,path:1
785,path,ITALIAN,sentyaro,785,path:1
814,path,SARDINIAN_LOGUDARESE,istrada,814,path:1
803,path,PORTUGUESE,seda,803,path:1
802,path,PIEMONTESE_VERCELLESE,stra,802,path:1
815,path,SICILIAN_UnnamedInSource,strata,815,path:1
799,path,PIEMONTESE_BARBANIA,stra,799,path:1
801,path,PIEMONTESE_LANZO_TORINESE,stra,801,path:1
777,path,DALMATIAN,kal,777,path:2
817,path,TURIA_AROMANIAN,kali,817,path:2
806,path,ROMANIAN_2,cale,806,path:2
781,path,FRENCH,rut,781,path:3
798,path,OCCITAN_ARANESE,kursEro,798,path:4
805,path,ROMANIAN,k3rare,805,path:4
807,path,ROMANIAN_MEGLENO,drum,807,path:5
808,path,ROMANSH_GRISHUN,vi3,808,path:6
809,path,ROMANSH_SURMIRAN,vey3,809,path:6
811,path,ROMANSH_VALLADER,vi3,811,path:6
769,path,SANSKRIT,p3ntah,769,path:7
813,path,SARDINIAN_CAMPIDANESE,aruxa,813,path:7
1760,person,ROMANIAN_2,om,1760,person:0
1737,person,GALICIAN,ome,1737,person:0
1744,person,LIGURIAN_RAPALLO,omu,1744,person:0
1735,person,FRENCH,om,1735,person:0
1734,person,EMILIANO_REGGIANO,om,1734,person:0
1732,person,EMILIANO_CARPIGIANO,om,1732,person:0
1731,person,DALMATIAN,om,1731,person:0
1773,person,VLACH,omu,1773,person:0
1725,person,ARPITAN,omu,1725,person:0
1724,person,ARAGONESE,ombre,1724,person:0
1771,person,TURIA_AROMANIAN,om,1771,person:0
1761,person,ROMANIAN_MEGLENO,wom,1761,person:0
1740,person,ITALIAN_GROSSETO_TUSCAN,omo,1740,person:0
1738,person,GASCON,omi,1738,person:0
1755,person,PIEMONTESE_LANZO_TORINESE,om,1755,person:0
1754,person,PIEMONTESE_CARMAGNOLA,om,1754,person:0
1753,person,PIEMONTESE_BARBANIA,om,1753,person:0
1746,person,LOMBARD_BERGAMO,om,1746,person:0
1750,person,NONES_FASSANO,om,1750,person:0
1749,person,NONES,om,1749,person:0
1747,person,LOMBARD_PLESIO,om,1747,person:0
1743,person,LIGURIAN_GENOESE,omu,1743,person:0
1751,person,NONES_GARDENESE,womo,1751,person:0
1739,person,ITALIAN,persona,1739,person:1
1772,person,VALENCIAN,persone,1772,person:1
1770,person,SPANISH,persona,1770,person:1
1759,person,ROMANIAN,persoan3,1759,person:1
1757,person,PORTUGUESE,pErzon,1757,person:1
1742,person,LANGUEDOCIEN,persuno,1742,person:1
1764,person,ROMANSH_SURSILVAN,pErsun3,1764,person:1
1729,person,CATALAN_2,p3rson3,1729,person:1
1766,person,SARDINIAN,pesone,1766,person:1
1727,person,BALEAR_CATALAN,p3rson3,1727,person:1
1726,person,ASTURIAN,persona,1726,person:1
1741,person,JUDEO_ESPAGNOL,persona,1741,person:1
1736,person,FRIULIAN,pErsoN,1736,person:1
1752,person,OCCITAN_ARANESE,persuno,1752,person:1
1728,person,CATALAN,p3rson3,1728,person:1
1769,person,SICILIAN_UnnamedInSource,pirsuna,1769,person:1
1730,person,CORSICAN,nimu,1730,person:2
1733,person,EMILIANO_FERRARESE,styan,1733,person:3
1745,person,LIGURIAN_STELLA,kristyaN,1745,person:3
1748,person,NEAPOLITAN_CALABRESE,kr3styan3,1748,person:3
1762,person,ROMANSH_GRISHUN,k3rSTawn,1762,person:3
1758,person,ROMAGNOL_RAVENNATE,sCan,1758,person:3
1763,person,ROMANSH_SURMIRAN,k3rstaN,1763,person:3
1765,person,ROMANSH_VALLADER,uman,1765,person:4
1767,person,SARDINIAN_CAMPIDANESE,omini,1767,person:4
1768,person,SARDINIAN_LOGUDARESE,omine,1768,person:4
1756,person,PIEMONTESE_VERCELLESE,omaN,1756,person:4
1723,person,SANSKRIT,manuS3h,1723,person:4
1428,see,EMILIANO_CARPIGIANO,vEder,1428,see:0
1427,see,DALMATIAN,vedar,1427,see:0
1430,see,EMILIANO_REGGIANO,vEder,1430,see:0
1433,see,GALICIAN,ber,1433,see:0
1422,see,ASTURIAN,ver,1422,see:0
1420,see,ARAGONESE,beyer,1420,see:0
1436,see,ITALIAN_GROSSETO_TUSCAN,vedere,1436,see:0
1437,see,JUDEO_ESPAGNOL,ver,1437,see:0
1441,see,LIGURIAN_STELLA,vyEy,1441,see:0
1446,see,NONES_FASSANO,veder,1446,see:0
1453,see,PORTUGUESE,ver,1453,see:0
1458,see,ROMANSH_GRISHUN,v3zayr,1458,see:0
1459,see,ROMANSH_SURMIRAN,vEkr,1459,see:0
1460,see,ROMANSH_SURSILVAN,v3zEr,1460,see:0
1461,see,ROMANSH_VALLADER,v3Cer,1461,see:0
1465,see,SICILIAN_UnnamedInSource,vidiri,1465,see:0
1429,see,EMILIANO_FERRARESE,vEdar,1429,see:0
1445,see,NONES,vedEr,1445,see:0
1426,see,CORSICAN,vEnd,1426,see:1
1452,see,PIEMONTESE_VERCELLESE,vogi,1452,see:1
1454,see,ROMAGNOL_RAVENNATE,vde,1454,see:1
1455,see,ROMANIAN,vedea,1455,see:1
1466,see,SPANISH,ve,1466,see:1
1457,see,ROMANIAN_MEGLENO,vet,1457,see:1
1468,see,VLACH,vedu,1468,see:1
1456,see,ROMANIAN_2,vedea,1456,see:1
1443,see,LOMBARD_PLESIO,vedE,1443,see:1
1451,see,PIEMONTESE_LANZO_TORINESE,v3di,1451,see:1
1442,see,LOMBARD_BERGAMO,Et,1442,see:1
1449,see,PIEMONTESE_BARBANIA,v3de,1449,see:1
1448,see,OCCITAN_ARANESE,be8e,1448,see:1
1450,see,PIEMONTESE_CARMAGNOLA,v3de,1450,see:1
1431,see,FRENCH,va,1431,see:1
1432,see,FRIULIAN,viodi,1432,see:1
1434,see,GASCON,beze,1434,see:1
1435,see,ITALIAN,ved,1435,see:1
1439,see,LIGURIAN_GENOESE,vede,1439,see:1
1440,see,LIGURIAN_RAPALLO,vede,1440,see:1
1421,see,ARPITAN,vEa,1421,see:1
1464,see,SARDINIAN_LOGUDARESE,biere,1464,see:2
1463,see,SARDINIAN_CAMPIDANESE,biri,1463,see:2
1462,see,SARDINIAN,biere,1462,see:2
1424,see,CATALAN,bEur3,1424,see:2
1425,see,CATALAN_2,bEur3,1425,see:2
1438,see,LANGUEDOCIEN,beyre,1438,see:2
1467,see,VALENCIAN,vEure,1467,see:2
1444,see,NEAPOLITAN_CALABRESE,v3rE,1444,see:2
1423,see,BALEAR_CATALAN,vEur3,1423,see:2
1419,see,SANSKRIT,diS,1419,see:3
1447,see,NONES_GARDENESE,ud3y,1447,see:3
1093,skin,NEAPOLITAN_CALABRESE,pEl3,1093,skin:0
1083,skin,GASCON,pEt,1083,skin:0
1084,skin,ITALIAN,pElle,1084,skin:0
1102,skin,PORTUGUESE,pEl3,1102,skin:0
1085,skin,ITALIAN_GROSSETO_TUSCAN,pEle,1085,skin:0
1088,skin,LIGURIAN_GENOESE,pele,1088,skin:0
1089,skin,LIGURIAN_RAPALLO,pele,1089,skin:0
1090,skin,LIGURIAN_STELLA,pEle,1090,skin:0
1092,skin,LOMBARD_PLESIO,pEl,1092,skin:0
1094,skin,NONES,pEl,1094,skin:0
1070,skin,ARAGONESE,piel,1070,skin:0
1096,skin,NONES_GARDENESE,pel,1096,skin:0
1071,skin,ASTURIAN,piel,1071,skin:0
1097,skin,OCCITAN_ARANESE,pEt,1097,skin:0
1098,skin,PIEMONTESE_BARBANIA,pEl,1098,skin:0
1099,skin,PIEMONTESE_CARMAGNOLA,pEl,1099,skin:0
1115,skin,SPANISH,piel,1115,skin:0
1087,skin,LANGUEDOCIEN,pel,1087,skin:0
1117,skin,VALENCIAN,peL,1117,skin:0
1082,skin,GALICIAN,pEl,1082,skin:0
1095,skin,NONES_FASSANO,pel,1095,skin:0
1081,skin,FRIULIAN,pel,1081,skin:0
1108,skin,ROMANSH_SURMIRAN,pel,1108,skin:0
1078,skin,EMILIANO_FERRARESE,pel,1078,skin:0
1103,skin,ROMAGNOL_RAVENNATE,pe3la,1103,skin:0
1114,skin,SICILIAN_UnnamedInSource,pedi,1114,skin:0
1113,skin,SARDINIAN_LOGUDARESE,pede,1113,skin:0
1104,skin,ROMANIAN,pele,1104,skin:0
1111,skin,SARDINIAN,pede,1111,skin:0
1110,skin,ROMANSH_VALLADER,pel,1110,skin:0
1109,skin,ROMANSH_SURSILVAN,pal,1109,skin:0
1107,skin,ROMANSH_GRISHUN,pel,1107,skin:0
1112,skin,SARDINIAN_CAMPIDANESE,pEdi,1112,skin:0
1105,skin,ROMANIAN_2,pyele,1105,skin:0
1100,skin,PIEMONTESE_LANZO_TORINESE,pEl,1100,skin:0
1101,skin,PIEMONTESE_VERCELLESE,pEl,1101,skin:0
1072,skin,BALEAR_CATALAN,peL,1072,skin:0
1073,skin,CATALAN,peL,1073,skin:0
1074,skin,CATALAN_2,peL,1074,skin:0
1075,skin,CORSICAN,pedi,1075,skin:0
1076,skin,DALMATIAN,pial,1076,skin:0
1077,skin,EMILIANO_CARPIGIANO,pEla,1077,skin:0
1091,skin,LOMBARD_BERGAMO,pEl,1091,skin:0
1079,skin,EMILIANO_REGGIANO,pEla,1079,skin:0
1080,skin,FRENCH,po,1080,skin:1
1086,skin,JUDEO_ESPAGNOL,kuero,1086,skin:2
1106,skin,ROMANIAN_MEGLENO,koaZ3,1106,skin:3
1116,skin,TURIA_AROMANIAN,kali,1116,skin:4
1069,skin,SANSKRIT,tv3k,1069,skin:4
1118,skin,VLACH,kiali,1118,skin:4
289,star,EMILIANO_FERRARESE,stEla,289,star:0
291,star,FRENCH,etol,291,star:0
292,star,FRIULIAN,stelE,292,star:0
293,star,GALICIAN,Estrela,293,star:0
294,star,GASCON,estero,294,star:0
295,star,ITALIAN,stella,295,star:0
296,star,ITALIAN_GROSSETO_TUSCAN,stela,296,star:0
297,star,JUDEO_ESPAGNOL,estreya,297,star:0
298,star,LANGUEDOCIEN,estelo,298,star:0
299,star,LIGURIAN_GENOESE,stela,299,star:0
300,star,LIGURIAN_RAPALLO,stela,300,star:0
301,star,LIGURIAN_STELLA,StEya,301,star:0
303,star,LOMBARD_PLESIO,StEla,303,star:0
305,star,NONES_FASSANO,Steyla,305,star:0
327,star,VLACH,stiaua,327,star:0
290,star,EMILIANO_REGGIANO,strEla,290,star:0
