,concept,language,word,ID,cc
18,louse,LANGUEDOCIEN,pezul,18,louse:1
41,louse,SARDINIAN,priogu,41,louse:1
16,louse,ITALIAN_GROSSETO_TUSCAN,pidokyo,16,louse:1
15,louse,ITALIAN,pidokko,15,louse:1
14,louse,GASCON,pedui,14,louse:1
13,louse,GALICIAN,pioLo,13,louse:1
12,louse,FRIULIAN,pEdoli,12,louse:1
11,louse,FRENCH,pu,11,louse:1
10,louse,EMILIANO_REGGIANO,pyoC,10,louse:1
25,louse,NONES,piocEl,25,louse:1
17,louse,JUDEO_ESPAGNOL,pioxo,17,louse:1
26,louse,NONES_FASSANO,poye,26,louse:1
28,louse,PIEMONTESE_BARBANIA,puy,28,louse:1
44,louse,SPANISH,pioho,44,louse:1
43,louse,SARDINIAN_LOGUDARESE,preuku,43,louse:1
42,louse,SARDINIAN_CAMPIDANESE,prioxu,42,louse:1
40,louse,ROMANSH_VALLADER,plwoL,40,louse:1
39,louse,ROMANSH_SURSILVAN,pluL,39,louse:1
38,louse,ROMANSH_SURMIRAN,pluL,38,louse:1
27,louse,NONES_GARDENESE,podl,27,louse:1
37,louse,ROMANSH_GRISHUN,pluL,37,louse:1
35,louse,ROMANIAN_2,paduke,35,louse:1
34,louse,ROMANIAN,p3duke,34,louse:1
32,louse,PORTUGUESE,pioLu,32,louse:1
31,louse,PIEMONTESE_VERCELLESE,pyoC,31,louse:1
30,louse,PIEMONTESE_LANZO_TORINESE,puy,30,louse:1
29,louse,PIEMONTESE_CARMAGNOLA,puy,29,louse:1
36,louse,ROMANIAN_MEGLENO,pidukLu,36,louse:1
8,louse,EMILIANO_CARPIGIANO,pyoC,8,louse:1
19,louse,LIGURIAN_GENOESE,pigEju,19,louse:1
6,louse,CORSICAN,pidoTu,6,louse:1
2,louse,ARAGONESE,pegoLo,2,louse:1
3,louse,ASTURIAN,pioyu,3,louse:1
7,louse,DALMATIAN,pedoklo,7,louse:1
5,louse,CATALAN_2,poL,5,louse:1
4,louse,CATALAN,poL,4,louse:1
1579,mountain,WESTERN_ARMENIAN,ler,1579,mountain:0
1577,mountain,ARMENIAN_CLASSICAL,learn,1577,mountain:0
1626,mountain,SPANISH,sero,1626,mountain:1
1578,mountain,EASTERN_ARMENIAN,sar,1578,mountain:1
1580,mountain,ARAGONESE,mon,1580,mountain:2
1608,mountain,OCCITAN_ARANESE,muna5o,1608,mountain:2
1609,mountain,PIEMONTESE_BARBANIA,muNta5a,1609,mountain:2
1610,mountain,PIEMONTESE_CARMAGNOLA,muNta5a,1610,mountain:2
1611,mountain,PIEMONTESE_LANZO_TORINESE,muNta5a,1611,mountain:2
1612,mountain,PIEMONTESE_VERCELLESE,muNta5a,1612,mountain:2
1613,mountain,PORTUGUESE,mota5a,1613,mountain:2
1615,mountain,ROMANIAN,munte,1615,mountain:2
1617,mountain,ROMANIAN_MEGLENO,munti,1617,mountain:2
1581,mountain,ARPITAN,mota5i,1581,mountain:2
1619,mountain,ROMANSH_SURMIRAN,munto53,1619,mountain:2
1621,mountain,ROMANSH_VALLADER,munto53,1621,mountain:2
1622,mountain,SARDINIAN,munta5a,1622,mountain:2
1623,mountain,SARDINIAN_CAMPIDANESE,monti,1623,mountain:2
1624,mountain,SARDINIAN_LOGUDARESE,monte,1624,mountain:2
1625,mountain,SICILIAN_UnnamedInSource,munta5a,1625,mountain:2
1627,mountain,TURIA_AROMANIAN,muni,1627,mountain:2
1628,mountain,VALENCIAN,munta5a,1628,mountain:2
1614,mountain,ROMAGNOL_RAVENNATE,mownt,1614,mountain:2
1618,mountain,ROMANSH_GRISHUN,munto53,1618,mountain:2
1582,mountain,ASTURIAN,monte,1582,mountain:2
1584,mountain,CATALAN,mon,1584,mountain:2
1605,mountain,NONES,mon,1605,mountain:2
1604,mountain,NEAPOLITAN_CALABRESE,munta53,1604,mountain:2
1603,mountain,LOMBARD_PLESIO,munta5a,1603,mountain:2
1602,mountain,LOMBARD_BERGAMO,monta5a,1602,mountain:2
1600,mountain,LIGURIAN_RAPALLO,munta5a,1600,mountain:2
1629,mountain,VLACH,mundi,1629,mountain:2
1598,mountain,LANGUEDOCIEN,munta5o,1598,mountain:2
1597,mountain,JUDEO_ESPAGNOL,monta5a,1597,mountain:2
1583,mountain,BALEAR_CATALAN,munta53,1583,mountain:2
1595,mountain,ITALIAN,monta5a,1595,mountain:2
1594,mountain,GASCON,munta5o,1594,mountain:2
1596,mountain,ITALIAN_GROSSETO_TUSCAN,monata5a,1596,mountain:2
1592,mountain,FRIULIAN,mont,1592,mountain:2
1591,mountain,FRENCH,motaj,1591,mountain:2
1590,mountain,EMILIANO_REGGIANO,munta5a,1590,mountain:2
1585,mountain,CATALAN_2,munta53,1585,mountain:2
1589,mountain,EMILIANO_FERRARESE,munta5a,1589,mountain:2
1586,mountain,CORSICAN,muntanTa,1586,mountain:2
1587,mountain,DALMATIAN,muant,1587,mountain:2
1593,mountain,GALICIAN,monta5a,1593,mountain:2
1588,mountain,EMILIANO_CARPIGIANO,munta5a,1588,mountain:2
1601,mountain,LIGURIAN_STELLA,briku,1601,mountain:3
1599,mountain,LIGURIAN_GENOESE,briku,1599,mountain:3
1607,mountain,NONES_GARDENESE,kr3p,1607,mountain:4
1606,mountain,NONES_FASSANO,krepa,1606,mountain:4
1616,mountain,ROMANIAN_2,colina,1616,mountain:5
1620,mountain,ROMANSH_SURSILVAN,kuolm,1620,mountain:6
1228,name,FRIULIAN,non,1228,name:0
1234,name,LANGUEDOCIEN,nun,1234,name:0
1214,name,EASTERN_ARMENIAN,anun,1214,name:0
1213,name,ARMENIAN_CLASSICAL,anun,1213,name:0
1215,name,WESTERN_ARMENIAN,anun,1215,name:0
1216,name,ARAGONESE,nombre,1216,name:1
1242,name,NONES_FASSANO,inom,1242,name:1
1243,name,NONES_GARDENESE,inwem,1243,name:1
1244,name,OCCITAN_ARANESE,nom,1244,name:1
1245,name,PIEMONTESE_BARBANIA,nom,1245,name:1
1246,name,PIEMONTESE_CARMAGNOLA,nom,1246,name:1
1247,name,PIEMONTESE_LANZO_TORINESE,nom,1247,name:1
1248,name,PIEMONTESE_VERCELLESE,nom,1248,name:1
1249,name,PORTUGUESE,nom3,1249,name:1
1250,name,ROMAGNOL_RAVENNATE,nom,1250,name:1
1251,name,ROMANIAN,nume,1251,name:1
1252,name,ROMANIAN_2,nume,1252,name:1
1253,name,ROMANIAN_MEGLENO,numi,1253,name:1
1254,name,ROMANSH_GRISHUN,num,1254,name:1
1255,name,ROMANSH_SURMIRAN,nom,1255,name:1
1256,name,ROMANSH_SURSILVAN,num,1256,name:1
1257,name,ROMANSH_VALLADER,nom,1257,name:1
1259,name,SARDINIAN_CAMPIDANESE,nomini,1259,name:1
1261,name,SICILIAN_UnnamedInSource,nomi,1261,name:1
1241,name,NONES,nom,1241,name:1
1240,name,NEAPOLITAN_CALABRESE,nom3,1240,name:1
1239,name,LOMBARD_PLESIO,nom,1239,name:1
1238,name,LOMBARD_BERGAMO,nom,1238,name:1
1218,name,ASTURIAN,nome,1218,name:1
1219,name,BALEAR_CATALAN,nom,1219,name:1
1220,name,CATALAN,nom,1220,name:1
1221,name,CATALAN_2,nom,1221,name:1
1222,name,CORSICAN,nomu,1222,name:1
1223,name,DALMATIAN,nam,1223,name:1
1224,name,EMILIANO_CARPIGIANO,nom,1224,name:1
1225,name,EMILIANO_FERRARESE,nom,1225,name:1
1226,name,EMILIANO_REGGIANO,nom,1226,name:1
1227,name,FRENCH,no,1227,name:1
1262,name,SPANISH,nombre,1262,name:1
1229,name,GALICIAN,nome,1229,name:1
1230,name,GASCON,num,1230,name:1
1231,name,ITALIAN,nome,1231,name:1
1232,name,ITALIAN_GROSSETO_TUSCAN,nome,1232,name:1
1233,name,JUDEO_ESPAGNOL,nombre,1233,name:1
1235,name,LIGURIAN_GENOESE,nume,1235,name:1
1236,name,LIGURIAN_RAPALLO,nume,1236,name:1
1237,name,LIGURIAN_STELLA,nume,1237,name:1
1217,name,ARPITAN,no,1217,name:1
1264,name,VLACH,numa,1264,name:1
1263,name,VALENCIAN,nom,1263,name:1
1260,name,SARDINIAN_LOGUDARESE,lumene,1260,name:2
1258,name,SARDINIAN,lumene,1258,name:2
495,new,WESTERN_ARMENIAN,nor,495,new:0
513,new,LANGUEDOCIEN,naw,513,new:0
523,new,OCCITAN_ARANESE,nau,523,new:0
525,new,PIEMONTESE_CARMAGNOLA,now,525,new:0
509,new,GASCON,nau,509,new:0
530,new,ROMANIAN,nou,530,new:0
531,new,ROMANIAN_2,now,531,new:0
532,new,ROMANIAN_MEGLENO,now,532,new:0
501,new,CATALAN_2,now,501,new:0
537,new,SARDINIAN,nou,537,new:0
499,new,BALEAR_CATALAN,now,499,new:0
538,new,SARDINIAN_CAMPIDANESE,now,538,new:0
542,new,VALENCIAN,now,542,new:0
543,new,VLACH,nou,543,new:0
493,new,ARMENIAN_CLASSICAL,nor,493,new:0
494,new,EASTERN_ARMENIAN,nor,494,new:0
500,new,CATALAN,nou,500,new:0
519,new,NEAPOLITAN_CALABRESE,nwov3,519,new:1
539,new,SARDINIAN_LOGUDARESE,novu,539,new:1
540,new,SICILIAN_UnnamedInSource,novu,540,new:1
529,new,ROMAGNOL_RAVENNATE,no3v,529,new:1
528,new,PORTUGUESE,novu,528,new:1
526,new,PIEMONTESE_LANZO_TORINESE,nov,526,new:1
524,new,PIEMONTESE_BARBANIA,nov,524,new:1
520,new,NONES,neo,520,new:1
496,new,ARAGONESE,nuebo,496,new:1
541,new,SPANISH,nuevo,541,new:1
504,new,EMILIANO_FERRARESE,nov,504,new:1
515,new,LIGURIAN_RAPALLO,nEvu,515,new:1
514,new,LIGURIAN_GENOESE,nEvu,514,new:1
497,new,ARPITAN,novo,497,new:1
498,new,ASTURIAN,nuevu,498,new:1
512,new,JUDEO_ESPAGNOL,muevo,512,new:1
511,new,ITALIAN_GROSSETO_TUSCAN,novo,511,new:1
510,new,ITALIAN,nwovo,510,new:1
508,new,GALICIAN,nobo,508,new:1
506,new,FRENCH,nuvo,506,new:1
505,new,EMILIANO_REGGIANO,nov,505,new:1
516,new,LIGURIAN_STELLA,nEvu,516,new:1
503,new,EMILIANO_CARPIGIANO,nov,503,new:1
502,new,DALMATIAN,nuf,502,new:2
536,new,ROMANSH_VALLADER,nowf,536,new:2
535,new,ROMANSH_SURSILVAN,nief,535,new:2
518,new,LOMBARD_PLESIO,nof,518,new:2
533,new,ROMANSH_GRISHUN,nof,533,new:2
507,new,FRIULIAN,5ouf,507,new:2
527,new,PIEMONTESE_VERCELLESE,nof,527,new:2
522,new,NONES_GARDENESE,nwef,522,new:2
521,new,NONES_FASSANO,nef,521,new:2
534,new,ROMANSH_SURMIRAN,nof,534,new:2
517,new,LOMBARD_BERGAMO,nof,517,new:2
953,night,ARMENIAN_CLASSICAL,ziSer,953,night:0
954,night,EASTERN_ARMENIAN,giSer,954,night:0
955,night,WESTERN_ARMENIAN,kiSer,955,night:0
973,night,JUDEO_ESPAGNOL,noCe,973,night:1
974,night,LANGUEDOCIEN,5oC,974,night:1
959,night,BALEAR_CATALAN,nit,959,night:1
956,night,ARAGONESE,nueit,956,night:1
958,night,ASTURIAN,nueCe,958,night:1
972,night,ITALIAN_GROSSETO_TUSCAN,note,972,night:1
1004,night,VLACH,napte,1004,night:1
1003,night,VALENCIAN,nit,1003,night:1
1002,night,SPANISH,noCe,1002,night:1
1001,night,SICILIAN_UnnamedInSource,noti,1001,night:1
1000,night,SARDINIAN_LOGUDARESE,note,1000,night:1
987,night,PIEMONTESE_LANZO_TORINESE,noyt,987,night:1
999,night,SARDINIAN_CAMPIDANESE,noti,999,night:1
988,night,PIEMONTESE_VERCELLESE,noC,988,night:1
989,night,PORTUGUESE,noyt3,989,night:1
990,night,ROMAGNOL_RAVENNATE,nota,990,night:1
991,night,ROMANIAN,noapte,991,night:1
992,night,ROMANIAN_2,noapte,992,night:1
993,night,ROMANIAN_MEGLENO,noapti,993,night:1
994,night,ROMANSH_GRISHUN,noT,994,night:1
995,night,ROMANSH_SURMIRAN,noT,995,night:1
998,night,SARDINIAN,note,998,night:1
971,night,ITALIAN,notte,971,night:1
997,night,ROMANSH_VALLADER,not,997,night:1
970,night,GASCON,nwoyt,970,night:1
968,night,FRIULIAN,5ot,968,night:1
975,night,LIGURIAN_GENOESE,nEte,975,night:1
960,night,CATALAN,nit,960,night:1
961,night,CATALAN_2,nit,961,night:1
976,night,LIGURIAN_RAPALLO,nEte,976,night:1
977,night,LIGURIAN_STELLA,nECe,977,night:1
978,night,LOMBARD_BERGAMO,noC,978,night:1
979,night,LOMBARD_PLESIO,noC,979,night:1
980,night,NEAPOLITAN_CALABRESE,not3,980,night:1
981,night,NONES,not,981,night:1
982,night,NONES_FASSANO,net,982,night:1
983,night,NONES_GARDENESE,nwet,983,night:1
962,night,CORSICAN,noti,962,night:1
985,night,PIEMONTESE_BARBANIA,noyt,985,night:1
986,night,PIEMONTESE_CARMAGNOLA,noyt,986,night:1
963,night,DALMATIAN,nuat,963,night:1
964,night,EMILIANO_CARPIGIANO,not,964,night:1
965,night,EMILIANO_FERRARESE,not,965,night:1
966,night,EMILIANO_REGGIANO,not,966,night:1
967,night,FRENCH,nui,967,night:1
969,night,GALICIAN,noite,969,night:1
996,night,ROMANSH_SURSILVAN,noC,996,night:1
957,night,ARPITAN,nE,957,night:2
984,night,OCCITAN_ARANESE,ne,984,night:2
748,nose,EASTERN_ARMENIAN,kit,748,nose:0
749,nose,WESTERN_ARMENIAN,kit,749,nose:0
763,nose,GALICIAN,nari8,763,nose:1
750,nose,ARAGONESE,nari8,750,nose:1
797,nose,TURIA_AROMANIAN,nari,797,nose:1
752,nose,ASTURIAN,nari8es,752,nose:1
767,nose,JUDEO_ESPAGNOL,nariz,767,nose:1
781,nose,PIEMONTESE_LANZO_TORINESE,nas,781,nose:2
780,nose,PIEMONTESE_CARMAGNOLA,nas,780,nose:2
779,nose,PIEMONTESE_BARBANIA,nas,779,nose:2
778,nose,OCCITAN_ARANESE,nas,778,nose:2
798,nose,VALENCIAN,nas,798,nose:2
757,nose,DALMATIAN,nuos,757,nose:2
782,nose,PIEMONTESE_VERCELLESE,nas,782,nose:2
776,nose,NONES_FASSANO,nEs,776,nose:2
775,nose,NONES,nas,775,nose:2
777,nose,NONES_GARDENESE,nEs,777,nose:2
783,nose,PORTUGUESE,nariS,783,nose:2
786,nose,ROMANIAN_2,nas,786,nose:2
785,nose,ROMANIAN,nas,785,nose:2
774,nose,NEAPOLITAN_CALABRESE,nas3,774,nose:2
787,nose,ROMANIAN_MEGLENO,nas,787,nose:2
788,nose,ROMANSH_GRISHUN,nas,788,nose:2
789,nose,ROMANSH_SURMIRAN,nas,789,nose:2
790,nose,ROMANSH_SURSILVAN,nas,790,nose:2
791,nose,ROMANSH_VALLADER,nas,791,nose:2
792,nose,SARDINIAN,nasu,792,nose:2
793,nose,SARDINIAN_CAMPIDANESE,nazu,793,nose:2
794,nose,SARDINIAN_LOGUDARESE,nasu,794,nose:2
795,nose,SICILIAN_UnnamedInSource,naska,795,nose:2
784,nose,ROMAGNOL_RAVENNATE,ne3z,784,nose:2
758,nose,EMILIANO_CARPIGIANO,nEz,758,nose:2
772,nose,LOMBARD_BERGAMO,nas,772,nose:2
796,nose,SPANISH,naris,796,nose:2
756,nose,CORSICAN,nasu,756,nose:2
759,nose,EMILIANO_FERRARESE,nas,759,nose:2
760,nose,EMILIANO_REGGIANO,nEs,760,nose:2
761,nose,FRENCH,ne,761,nose:2
762,nose,FRIULIAN,nas,762,nose:2
764,nose,GASCON,nas,764,nose:2
753,nose,BALEAR_CATALAN,nas,753,nose:2
765,nose,ITALIAN,naso,765,nose:2
766,nose,ITALIAN_GROSSETO_TUSCAN,naso,766,nose:2
768,nose,LANGUEDOCIEN,nas,768,nose:2
769,nose,LIGURIAN_GENOESE,nazu,769,nose:2
770,nose,LIGURIAN_RAPALLO,nazu,770,nose:2
771,nose,LIGURIAN_STELLA,nazu,771,nose:2
773,nose,LOMBARD_PLESIO,nas,773,nose:2
751,nose,ARPITAN,na,751,nose:2
755,nose,CATALAN_2,nas,755,nose:2
754,nose,CATALAN,nas,754,nose:2
1844,one,WESTERN_ARMENIAN,meg,1844,one:0
1843,one,EASTERN_ARMENIAN,mek,1843,one:0
1842,one,ARMENIAN_CLASSICAL,mi,1842,one:0
1853,one,EMILIANO_CARPIGIANO,un,1853,one:1
1854,one,EMILIANO_FERRARESE,un,1854,one:1
1855,one,EMILIANO_REGGIANO,un,1855,one:1
1857,one,FRIULIAN,uN,1857,one:1
1849,one,CATALAN,un,1849,one:1
1852,one,DALMATIAN,yoin,1852,one:1
1845,one,ARAGONESE,un,1845,one:1
1858,one,GALICIAN,un,1858,one:1
1886,one,ROMANSH_VALLADER,un,1886,one:1
1892,one,TURIA_AROMANIAN,un,1892,one:1
1882,one,ROMANIAN_MEGLENO,un,1882,one:1
1877,one,PIEMONTESE_VERCELLESE,yuN,1877,one:1
1847,one,ASTURIAN,un,1847,one:1
1875,one,PIEMONTESE_CARMAGNOLA,uN,1875,one:1
1874,one,PIEMONTESE_BARBANIA,uN,1874,one:1
1872,one,NONES_GARDENESE,uN,1872,one:1
1871,one,NONES_FASSANO,uN,1871,one:1
1870,one,NONES,un,1870,one:1
1876,one,PIEMONTESE_LANZO_TORINESE,uN,1876,one:1
1868,one,LOMBARD_PLESIO,vuN,1868,one:1
1866,one,LIGURIAN_STELLA,uN,1866,one:1
1865,one,LIGURIAN_RAPALLO,uN,1865,one:1
1864,one,LIGURIAN_GENOESE,uN,1864,one:1
1846,one,ARPITAN,yo,1846,one:2
1848,one,BALEAR_CATALAN,uns,1848,one:3
1893,one,VALENCIAN,uns,1893,one:3
1850,one,CATALAN_2,uns,1850,one:3
1851,one,CORSICAN,unu,1851,one:4
1890,one,SICILIAN_UnnamedInSource,unu,1890,one:4
1889,one,SARDINIAN_LOGUDARESE,unu,1889,one:4
1888,one,SARDINIAN_CAMPIDANESE,unu,1888,one:4
1887,one,SARDINIAN,unu,1887,one:4
1891,one,SPANISH,uno,1891,one:4
1860,one,ITALIAN,uno,1860,one:4
1880,one,ROMANIAN,unu,1880,one:4
1881,one,ROMANIAN_2,unu,1881,one:4
1869,one,NEAPOLITAN_CALABRESE,un3,1869,one:4
1894,one,VLACH,unu,1894,one:4
1862,one,JUDEO_ESPAGNOL,uno,1862,one:4
1861,one,ITALIAN_GROSSETO_TUSCAN,uno,1861,one:4
1856,one,FRENCH,oe,1856,one:5
1863,one,LANGUEDOCIEN,i,1863,one:6
1859,one,GASCON,i,1859,one:6
1878,one,PORTUGUESE,u,1878,one:7
1867,one,LOMBARD_BERGAMO,u,1867,one:7
1883,one,ROMANSH_GRISHUN,en,1883,one:8
1884,one,ROMANSH_SURMIRAN,en,1884,one:8
1873,one,OCCITAN_ARANESE,iN,1873,one:8
1885,one,ROMANSH_SURSILVAN,in,1885,one:8
1879,one,ROMAGNOL_RAVENNATE,own,1879,one:9
1162,path,EASTERN_ARMENIAN,arahet,1162,path:0
1166,path,ASTURIAN,kamin,1166,path:1
1212,path,VALENCIAN,kami,1212,path:1
1169,path,CATALAN_2,k3mi,1169,path:1
1168,path,CATALAN,k3mi,1168,path:1
1167,path,BALEAR_CATALAN,k3mi,1167,path:1
1163,path,WESTERN_ARMENIAN,jampa,1163,path:1
1164,path,ARAGONESE,kamin,1164,path:1
1182,path,LANGUEDOCIEN,kami,1182,path:1
1181,path,JUDEO_ESPAGNOL,kamino,1181,path:1
1178,path,GASCON,kami,1178,path:1
1165,path,ARPITAN,Sami,1165,path:1
1179,path,ITALIAN,sentyaro,1179,path:2
1174,path,EMILIANO_REGGIANO,strEda,1174,path:2
1176,path,FRIULIAN,stradE,1176,path:2
1177,path,GALICIAN,Estrada,1177,path:2
1210,path,SPANISH,senda,1210,path:2
1209,path,SICILIAN_UnnamedInSource,strata,1209,path:2
1208,path,SARDINIAN_LOGUDARESE,istrada,1208,path:2
1170,path,CORSICAN,Strada,1170,path:2
1206,path,SARDINIAN,istrada,1206,path:2
1204,path,ROMANSH_SURSILVAN,sEnd3,1204,path:2
1173,path,EMILIANO_FERRARESE,strada,1173,path:2
1198,path,ROMAGNOL_RAVENNATE,stre3,1198,path:2
1197,path,PORTUGUESE,seda,1197,path:2
1196,path,PIEMONTESE_VERCELLESE,stra,1196,path:2
1195,path,PIEMONTESE_LANZO_TORINESE,stra,1195,path:2
1172,path,EMILIANO_CARPIGIANO,strEda,1172,path:2
1193,path,PIEMONTESE_BARBANIA,stra,1193,path:2
1180,path,ITALIAN_GROSSETO_TUSCAN,strada,1180,path:2
1183,path,LIGURIAN_GENOESE,strada,1183,path:2
1184,path,LIGURIAN_RAPALLO,strada,1184,path:2
1185,path,LIGURIAN_STELLA,Stro,1185,path:2
1186,path,LOMBARD_BERGAMO,strada,1186,path:2
1187,path,LOMBARD_PLESIO,Strada,1187,path:2
1194,path,PIEMONTESE_CARMAGNOLA,stra,1194,path:2
1188,path,NEAPOLITAN_CALABRESE,strat3,1188,path:2
1190,path,NONES_FASSANO,StrEda,1190,path:2
1191,path,NONES_GARDENESE,StrEda,1191,path:2
1189,path,NONES,strada,1189,path:2
1200,path,ROMANIAN_2,cale,1200,path:3
1211,path,TURIA_AROMANIAN,kali,1211,path:3
1171,path,DALMATIAN,kal,1171,path:3
1175,path,FRENCH,rut,1175,path:4
1192,path,OCCITAN_ARANESE,kursEro,1192,path:5
1199,path,ROMANIAN,k3rare,1199,path:5
1201,path,ROMANIAN_MEGLENO,drum,1201,path:6
1205,path,ROMANSH_VALLADER,vi3,1205,path:7
1203,path,ROMANSH_SURMIRAN,vey3,1203,path:7
1202,path,ROMANSH_GRISHUN,vi3,1202,path:7
1161,path,ARMENIAN_CLASSICAL,Canaparh,1161,path:8
1207,path,SARDINIAN_CAMPIDANESE,aruxa,1207,path:8
1790,person,EASTERN_ARMENIAN,anc,1790,person:0
1791,person,WESTERN_ARMENIAN,anc,1791,person:0
1821,person,PIEMONTESE_BARBANIA,om,1821,person:1
1815,person,LOMBARD_PLESIO,om,1815,person:1
1841,person,VLACH,omu,1841,person:1
1814,person,LOMBARD_BERGAMO,om,1814,person:1
1817,person,NONES,om,1817,person:1
1812,person,LIGURIAN_RAPALLO,omu,1812,person:1
1811,person,LIGURIAN_GENOESE,omu,1811,person:1
1818,person,NONES_FASSANO,om,1818,person:1
1819,person,NONES_GARDENESE,womo,1819,person:1
1808,person,ITALIAN_GROSSETO_TUSCAN,omo,1808,person:1
1806,person,GASCON,omi,1806,person:1
1805,person,GALICIAN,ome,1805,person:1
1829,person,ROMANIAN_MEGLENO,wom,1829,person:1
1803,person,FRENCH,om,1803,person:1
1802,person,EMILIANO_REGGIANO,om,1802,person:1
1822,person,PIEMONTESE_CARMAGNOLA,om,1822,person:1
1800,person,EMILIANO_CARPIGIANO,om,1800,person:1
1799,person,DALMATIAN,om,1799,person:1
1823,person,PIEMONTESE_LANZO_TORINESE,om,1823,person:1
1828,person,ROMANIAN_2,om,1828,person:1
1793,person,ARPITAN,omu,1793,person:1
1792,person,ARAGONESE,ombre,1792,person:1
1839,person,TURIA_AROMANIAN,om,1839,person:1
1820,person,OCCITAN_ARANESE,persuno,1820,person:2
1825,person,PORTUGUESE,pErzon,1825,person:2
1827,person,ROMANIAN,persoan3,1827,person:2
1834,person,SARDINIAN,pesone,1834,person:2
1832,person,ROMANSH_SURSILVAN,pErsun3,1832,person:2
1797,person,CATALAN_2,p3rson3,1797,person:2
1838,person,SPANISH,persona,1838,person:2
1840,person,VALENCIAN,persone,1840,person:2
1794,person,ASTURIAN,persona,1794,person:2
1795,person,BALEAR_CATALAN,p3rson3,1795,person:2
1810,person,LANGUEDOCIEN,persuno,1810,person:2
1809,person,JUDEO_ESPAGNOL,persona,1809,person:2
1807,person,ITALIAN,persona,1807,person:2
1804,person,FRIULIAN,pErsoN,1804,person:2
1796,person,CATALAN,p3rson3,1796,person:2
1837,person,SICILIAN_UnnamedInSource,pirsuna,1837,person:2
1798,person,CORSICAN,nimu,1798,person:3
1831,person,ROMANSH_SURMIRAN,k3rstaN,1831,person:4
1826,person,ROMAGNOL_RAVENNATE,sCan,1826,person:4
1830,person,ROMANSH_GRISHUN,k3rSTawn,1830,person:4
1801,person,EMILIANO_FERRARESE,styan,1801,person:4
1813,person,LIGURIAN_STELLA,kristyaN,1813,person:4
1816,person,NEAPOLITAN_CALABRESE,kr3styan3,1816,person:4
1824,person,PIEMONTESE_VERCELLESE,omaN,1824,person:5
1833,person,ROMANSH_VALLADER,uman,1833,person:5
1789,person,ARMENIAN_CLASSICAL,andzn,1789,person:5
1835,person,SARDINIAN_CAMPIDANESE,omini,1835,person:5
1836,person,SARDINIAN_LOGUDARESE,omine,1836,person:5
391,see,EASTERN_ARMENIAN,tesne,391,see:0
392,see,WESTERN_ARMENIAN,desne,392,see:0
421,see,OCCITAN_ARANESE,be8e,421,see:1
395,see,ASTURIAN,ver,395,see:1
394,see,ARPITAN,vEa,394,see:1
393,see,ARAGONESE,beyer,393,see:1
398,see,CATALAN_2,bEur3,398,see:1
397,see,CATALAN,bEur3,397,see:1
399,see,CORSICAN,vEnd,399,see:1
396,see,BALEAR_CATALAN,vEur3,396,see:1
401,see,EMILIANO_CARPIGIANO,vEder,401,see:1
414,see,LIGURIAN_STELLA,vyEy,414,see:1
415,see,LOMBARD_BERGAMO,Et,415,see:1
416,see,LOMBARD_PLESIO,vedE,416,see:1
417,see,NEAPOLITAN_CALABRESE,v3rE,417,see:1
418,see,NONES,vedEr,418,see:1
419,see,NONES_FASSANO,veder,419,see:1
441,see,VLACH,vedu,441,see:1
440,see,VALENCIAN,vEure,440,see:1
439,see,SPANISH,ve,439,see:1
438,see,SICILIAN_UnnamedInSource,vidiri,438,see:1
437,see,SARDINIAN_LOGUDARESE,biere,437,see:1
436,see,SARDINIAN_CAMPIDANESE,biri,436,see:1
413,see,LIGURIAN_RAPALLO,vede,413,see:1
435,see,SARDINIAN,biere,435,see:1
433,see,ROMANSH_SURSILVAN,v3zEr,433,see:1
432,see,ROMANSH_SURMIRAN,vEkr,432,see:1
431,see,ROMANSH_GRISHUN,v3zayr,431,see:1
430,see,ROMANIAN_MEGLENO,vet,430,see:1
429,see,ROMANIAN_2,vedea,429,see:1
428,see,ROMANIAN,vedea,428,see:1
427,see,ROMAGNOL_RAVENNATE,vde,427,see:1
426,see,PORTUGUESE,ver,426,see:1
425,see,PIEMONTESE_VERCELLESE,vogi,425,see:1
400,see,DALMATIAN,vedar,400,see:1
423,see,PIEMONTESE_CARMAGNOLA,v3de,423,see:1
422,see,PIEMONTESE_BARBANIA,v3de,422,see:1
434,see,ROMANSH_VALLADER,v3Cer,434,see:1
412,see,LIGURIAN_GENOESE,vede,412,see:1
424,see,PIEMONTESE_LANZO_TORINESE,v3di,424,see:1
410,see,JUDEO_ESPAGNOL,ver,410,see:1
409,see,ITALIAN_GROSSETO_TUSCAN,vedere,409,see:1
408,see,ITALIAN,ved,408,see:1
407,see,GASCON,beze,407,see:1
406,see,GALICIAN,ber,406,see:1
405,see,FRIULIAN,viodi,405,see:1
404,see,FRENCH,va,404,see:1
403,see,EMILIANO_REGGIANO,vEder,403,see:1
402,see,EMILIANO_FERRARESE,vEdar,402,see:1
411,see,LANGUEDOCIEN,beyre,411,see:1
420,see,NONES_GARDENESE,ud3y,420,see:2
1525,skin,ARMENIAN_CLASSICAL,maCk,1525,skin:0
1526,skin,EASTERN_ARMENIAN,maSk,1526,skin:0
1527,skin,WESTERN_ARMENIAN,maSg,1527,skin:0
1557,skin,PIEMONTESE_CARMAGNOLA,pEl,1557,skin:1
1533,skin,CORSICAN,pedi,1533,skin:1
